/usr/local/lib/python3.10/dist-packages/google/api_core/_python_version_support.py:273: FutureWarning: You are using a Python version (3.10.12) which Google will stop supporting in new releases of google.api_core once it reaches its end of life (2026-10-04). Please upgrade to the latest Python version, or at least Python 3.11, to continue receiving updates for google.api_core past that date.
  warnings.warn(message, FutureWarning)
/usr/local/lib/python3.10/dist-packages/google/api_core/_python_version_support.py:273: FutureWarning: You are using a Python version (3.10.12) which Google will stop supporting in new releases of google.cloud.storage_control_v2 once it reaches its end of life (2026-10-04). Please upgrade to the latest Python version, or at least Python 3.11, to continue receiving updates for google.cloud.storage_control_v2 past that date.
  warnings.warn(message, FutureWarning)
frames_root: /datasets/ssv2/nips/frames_train
videos_to_process: 5000
first_video: 128758 | last_video: 135306
2026-04-26 15:54:23.856158: E external/local_xla/xla/stream_executor/cuda/cuda_dnn.cc:9261] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
2026-04-26 15:54:23.856201: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:607] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
2026-04-26 15:54:23.857177: E external/local_xla/xla/stream_executor/cuda/cuda_blas.cc:1515] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
AttributeError: 'MessageFactory' object has no attribute 'GetPrototype'
AttributeError: 'MessageFactory' object has no attribute 'GetPrototype'
AttributeError: 'MessageFactory' object has no attribute 'GetPrototype'
AttributeError: 'MessageFactory' object has no attribute 'GetPrototype'
2026-04-26 15:54:24.653106: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Could not find TensorRT
AttributeError: 'MessageFactory' object has no attribute 'GetPrototype'
[1/5000] Wrote video_id=128758 | split=train | frames=34 | time=17.90s
[350/5000] Wrote video_id=129206 | split=train | frames=47 | time=11.80s
[351/5000] Wrote video_id=129207 | split=train | frames=35 | time=6.40s
[352/5000] Wrote video_id=129208 | split=train | frames=62 | time=13.51s
[353/5000] Wrote video_id=129209 | split=train | frames=45 | time=11.30s
[354/5000] Wrote video_id=129211 | split=train | frames=45 | time=11.21s
[355/5000] Wrote video_id=129212 | split=train | frames=36 | time=8.86s
[356/5000] Wrote video_id=129213 | split=train | frames=62 | time=13.16s
[357/5000] Wrote video_id=129214 | split=train | frames=31 | time=6.21s
[358/5000] Wrote video_id=129215 | split=train | frames=25 | time=5.20s
[359/5000] Wrote video_id=129216 | split=train | frames=30 | time=5.75s
[360/5000] Wrote video_id=129218 | split=train | frames=35 | time=7.88s
[361/5000] Wrote video_id=129219 | split=train | frames=40 | time=8.91s
[362/5000] Wrote video_id=129220 | split=train | frames=42 | time=10.50s
[363/5000] Wrote video_id=129221 | split=train | frames=57 | time=12.50s
[364/5000] Wrote video_id=129222 | split=train | frames=56 | time=12.28s
[365/5000] Wrote video_id=129224 | split=train | frames=36 | time=9.04s
[366/5000] Wrote video_id=129225 | split=train | frames=26 | time=5.54s
[367/5000] Wrote video_id=129226 | split=train | frames=49 | time=12.29s
[368/5000] Wrote video_id=129227 | split=train | frames=23 | time=4.38s
[369/5000] Wrote video_id=129228 | split=train | frames=53 | time=13.13s
[370/5000] Wrote video_id=129230 | split=train | frames=63 | time=15.16s
[371/5000] Wrote video_id=129231 | split=train | frames=47 | time=10.97s
[372/5000] Wrote video_id=129232 | split=train | frames=26 | time=5.93s
[373/5000] Wrote video_id=129233 | split=train | frames=35 | time=8.76s
[374/5000] Wrote video_id=129234 | split=train | frames=64 | time=14.21s
[375/5000] Wrote video_id=129235 | split=train | frames=61 | time=15.09s
[376/5000] Wrote video_id=129236 | split=train | frames=32 | time=7.95s
[377/5000] Wrote video_id=129237 | split=train | frames=45 | time=10.78s
[378/5000] Wrote video_id=129238 | split=train | frames=44 | time=9.75s
[379/5000] Wrote video_id=129240 | split=train | frames=34 | time=7.44s
[380/5000] Wrote video_id=129241 | split=train | frames=24 | time=5.82s
[381/5000] Wrote video_id=129242 | split=train | frames=44 | time=10.51s
[382/5000] Wrote video_id=129244 | split=train | frames=53 | time=13.32s
[383/5000] Wrote video_id=129245 | split=train | frames=51 | time=10.86s
[384/5000] Wrote video_id=129248 | split=train | frames=47 | time=9.91s
[385/5000] Wrote video_id=129249 | split=train | frames=51 | time=9.19s
[386/5000] Wrote video_id=129250 | split=train | frames=30 | time=6.74s
[387/5000] Wrote video_id=129252 | split=train | frames=41 | time=9.80s
[388/5000] Wrote video_id=129253 | split=train | frames=50 | time=11.67s
[389/5000] Wrote video_id=129254 | split=train | frames=57 | time=12.07s
[390/5000] Wrote video_id=129256 | split=train | frames=18 | time=4.24s
[391/5000] Wrote video_id=129257 | split=train | frames=41 | time=8.54s
[392/5000] Wrote video_id=129259 | split=train | frames=35 | time=7.40s
[393/5000] Wrote video_id=129261 | split=train | frames=69 | time=15.84s
[394/5000] Wrote video_id=129262 | split=train | frames=72 | time=17.53s
[395/5000] Wrote video_id=129264 | split=train | frames=31 | time=6.65s
[396/5000] Wrote video_id=129265 | split=train | frames=68 | time=14.16s
[397/5000] Wrote video_id=129266 | split=train | frames=44 | time=8.92s
[398/5000] Wrote video_id=129267 | split=train | frames=59 | time=12.13s
[399/5000] Wrote video_id=129268 | split=train | frames=59 | time=14.40s
[400/5000] Wrote video_id=129269 | split=train | frames=35 | time=6.49s
[401/5000] Wrote video_id=129270 | split=train | frames=59 | time=12.09s
[402/5000] Wrote video_id=129273 | split=train | frames=54 | time=10.13s
[403/5000] Wrote video_id=129274 | split=train | frames=28 | time=6.31s
[404/5000] Wrote video_id=129275 | split=train | frames=17 | time=3.52s
[405/5000] Wrote video_id=129276 | split=train | frames=52 | time=11.27s
[406/5000] Wrote video_id=129278 | split=train | frames=63 | time=11.48s
[407/5000] Wrote video_id=129279 | split=train | frames=39 | time=7.03s
[408/5000] Wrote video_id=129281 | split=train | frames=65 | time=15.91s
[409/5000] Wrote video_id=129282 | split=train | frames=41 | time=9.50s
[410/5000] Wrote video_id=129285 | split=train | frames=52 | time=12.78s
[411/5000] Wrote video_id=129287 | split=train | frames=26 | time=6.11s
[412/5000] Wrote video_id=129288 | split=train | frames=39 | time=9.61s
[413/5000] Wrote video_id=129289 | split=train | frames=55 | time=13.14s
[414/5000] Wrote video_id=129290 | split=train | frames=41 | time=7.39s
[415/5000] Wrote video_id=129291 | split=train | frames=36 | time=9.04s
[416/5000] Wrote video_id=129292 | split=train | frames=46 | time=10.16s
[417/5000] Wrote video_id=129293 | split=train | frames=44 | time=10.49s
[418/5000] Wrote video_id=129294 | split=train | frames=66 | time=16.43s
[419/5000] Wrote video_id=129296 | split=train | frames=23 | time=4.72s
[420/5000] Wrote video_id=129299 | split=train | frames=26 | time=6.06s
[421/5000] Wrote video_id=129300 | split=train | frames=47 | time=9.62s
[422/5000] Wrote video_id=129301 | split=train | frames=56 | time=14.06s
[423/5000] Wrote video_id=129302 | split=train | frames=50 | time=12.18s
[424/5000] Wrote video_id=129303 | split=train | frames=38 | time=7.45s
[425/5000] Wrote video_id=129305 | split=train | frames=48 | time=10.39s
[426/5000] Wrote video_id=129308 | split=train | frames=49 | time=10.12s
[427/5000] Wrote video_id=129309 | split=train | frames=37 | time=6.76s
[428/5000] Wrote video_id=129310 | split=train | frames=32 | time=6.47s
[429/5000] Wrote video_id=129311 | split=train | frames=37 | time=7.84s
[430/5000] Wrote video_id=129312 | split=train | frames=38 | time=9.40s
[431/5000] Wrote video_id=129313 | split=train | frames=44 | time=9.58s
[432/5000] Wrote video_id=129316 | split=train | frames=26 | time=6.08s
[433/5000] Wrote video_id=129317 | split=train | frames=58 | time=13.53s
[434/5000] Wrote video_id=129319 | split=train | frames=38 | time=7.03s
[435/5000] Wrote video_id=129320 | split=train | frames=42 | time=10.47s
[436/5000] Wrote video_id=129321 | split=train | frames=50 | time=11.98s
[437/5000] Wrote video_id=129322 | split=train | frames=31 | time=7.50s
[438/5000] Wrote video_id=129323 | split=train | frames=18 | time=4.52s
[439/5000] Wrote video_id=129324 | split=train | frames=23 | time=5.14s
[440/5000] Wrote video_id=129325 | split=train | frames=68 | time=14.56s
[441/5000] Wrote video_id=129326 | split=train | frames=53 | time=10.29s
[442/5000] Wrote video_id=129327 | split=train | frames=67 | time=15.72s
[443/5000] Wrote video_id=129328 | split=train | frames=52 | time=10.62s
[444/5000] Wrote video_id=129329 | split=train | frames=24 | time=5.71s
[445/5000] Wrote video_id=129330 | split=train | frames=48 | time=11.29s
[446/5000] Wrote video_id=129331 | split=train | frames=36 | time=7.45s
[447/5000] Wrote video_id=129332 | split=train | frames=49 | time=10.74s
[448/5000] Wrote video_id=129333 | split=train | frames=26 | time=6.22s
[449/5000] Wrote video_id=129334 | split=train | frames=43 | time=10.39s
[450/5000] Wrote video_id=129335 | split=train | frames=60 | time=15.07s
[451/5000] Wrote video_id=129336 | split=train | frames=56 | time=10.11s
[452/5000] Wrote video_id=129337 | split=train | frames=43 | time=7.75s
[453/5000] Wrote video_id=129338 | split=train | frames=32 | time=7.92s
[454/5000] Wrote video_id=129339 | split=train | frames=38 | time=9.38s
[455/5000] Wrote video_id=129340 | split=train | frames=45 | time=9.47s
[456/5000] Wrote video_id=129341 | split=train | frames=32 | time=7.31s
[457/5000] Wrote video_id=129343 | split=train | frames=61 | time=14.89s
[458/5000] Wrote video_id=129344 | split=train | frames=46 | time=9.49s
[459/5000] Wrote video_id=129345 | split=train | frames=49 | time=9.08s
[460/5000] Wrote video_id=129346 | split=train | frames=48 | time=10.05s
[461/5000] Wrote video_id=129347 | split=train | frames=35 | time=8.04s
[462/5000] Wrote video_id=129348 | split=train | frames=43 | time=10.23s
[463/5000] Wrote video_id=129349 | split=train | frames=57 | time=10.96s
[464/5000] Wrote video_id=129350 | split=train | frames=30 | time=6.45s
[465/5000] Wrote video_id=129351 | split=train | frames=52 | time=11.25s
[466/5000] Wrote video_id=129352 | split=train | frames=39 | time=8.10s
[467/5000] Wrote video_id=129353 | split=train | frames=52 | time=11.96s
[468/5000] Wrote video_id=129354 | split=train | frames=42 | time=10.54s
[469/5000] Wrote video_id=129356 | split=train | frames=54 | time=13.56s
[470/5000] Wrote video_id=129360 | split=train | frames=38 | time=8.96s
[471/5000] Wrote video_id=129362 | split=train | frames=34 | time=8.11s
[472/5000] Wrote video_id=129363 | split=train | frames=42 | time=10.55s
[473/5000] Wrote video_id=129364 | split=train | frames=59 | time=14.26s
[474/5000] Wrote video_id=129365 | split=train | frames=49 | time=11.75s
[475/5000] Wrote video_id=129366 | split=train | frames=44 | time=10.54s
[476/5000] Wrote video_id=129368 | split=train | frames=66 | time=16.04s
[477/5000] Wrote video_id=129369 | split=train | frames=48 | time=10.57s
[478/5000] Wrote video_id=129372 | split=train | frames=46 | time=8.29s
[479/5000] Wrote video_id=129373 | split=train | frames=32 | time=6.51s
[480/5000] Wrote video_id=129374 | split=train | frames=24 | time=5.47s
[481/5000] Wrote video_id=129376 | split=train | frames=58 | time=12.68s
[482/5000] Wrote video_id=129380 | split=train | frames=40 | time=8.01s
[483/5000] Wrote video_id=129381 | split=train | frames=39 | time=9.71s
[484/5000] Wrote video_id=129383 | split=train | frames=68 | time=14.45s
[485/5000] Wrote video_id=129384 | split=train | frames=50 | time=11.72s
[486/5000] Wrote video_id=129385 | split=train | frames=48 | time=11.24s
[487/5000] Wrote video_id=129386 | split=train | frames=46 | time=11.55s
[488/5000] Wrote video_id=129388 | split=train | frames=32 | time=6.82s
[489/5000] Wrote video_id=129389 | split=train | frames=53 | time=12.37s
[490/5000] Wrote video_id=129390 | split=train | frames=40 | time=8.85s
[491/5000] Wrote video_id=129392 | split=train | frames=40 | time=9.97s
[492/5000] Wrote video_id=129393 | split=train | frames=48 | time=11.59s
[493/5000] Wrote video_id=129394 | split=train | frames=50 | time=11.99s
[494/5000] Wrote video_id=129395 | split=train | frames=53 | time=12.66s
[495/5000] Wrote video_id=129396 | split=train | frames=50 | time=11.89s
[496/5000] Wrote video_id=129398 | split=train | frames=61 | time=15.22s
[497/5000] Wrote video_id=129399 | split=train | frames=64 | time=15.00s
[498/5000] Wrote video_id=129402 | split=train | frames=36 | time=8.52s
[499/5000] Wrote video_id=129403 | split=train | frames=56 | time=12.73s
[500/5000] Wrote video_id=129406 | split=train | frames=52 | time=10.72s
[501/5000] Wrote video_id=129407 | split=train | frames=45 | time=10.41s
[502/5000] Wrote video_id=129408 | split=train | frames=64 | time=15.67s
[503/5000] Wrote video_id=129409 | split=train | frames=58 | time=13.98s
[504/5000] Wrote video_id=129411 | split=train | frames=26 | time=6.53s
[505/5000] Wrote video_id=129412 | split=train | frames=59 | time=14.81s
[506/5000] Wrote video_id=129413 | split=train | frames=24 | time=5.07s
[507/5000] Wrote video_id=129414 | split=train | frames=41 | time=9.03s
[508/5000] Wrote video_id=129415 | split=train | frames=44 | time=10.28s
[509/5000] Wrote video_id=129416 | split=train | frames=28 | time=6.54s
[510/5000] Wrote video_id=129418 | split=train | frames=27 | time=6.78s
[511/5000] Wrote video_id=129419 | split=train | frames=43 | time=10.66s
[512/5000] Wrote video_id=129421 | split=train | frames=40 | time=10.05s
[513/5000] Wrote video_id=129422 | split=train | frames=44 | time=9.62s
[514/5000] Wrote video_id=129424 | split=train | frames=56 | time=13.83s
[515/5000] Wrote video_id=129426 | split=train | frames=38 | time=7.60s
[516/5000] Wrote video_id=129428 | split=train | frames=53 | time=13.17s
[517/5000] Wrote video_id=129429 | split=train | frames=43 | time=10.80s
[518/5000] Wrote video_id=129431 | split=train | frames=54 | time=12.65s
[519/5000] Wrote video_id=129433 | split=train | frames=30 | time=7.37s
[520/5000] Wrote video_id=129434 | split=train | frames=31 | time=7.22s
[521/5000] Wrote video_id=129436 | split=train | frames=34 | time=7.84s
[522/5000] Wrote video_id=129437 | split=train | frames=34 | time=7.66s
[523/5000] Wrote video_id=129438 | split=train | frames=51 | time=10.42s
[524/5000] Wrote video_id=129439 | split=train | frames=62 | time=13.56s
[525/5000] Wrote video_id=129440 | split=train | frames=34 | time=8.27s
[526/5000] Wrote video_id=129441 | split=train | frames=73 | time=15.03s
[527/5000] Wrote video_id=129443 | split=train | frames=40 | time=9.93s
[528/5000] Wrote video_id=129444 | split=train | frames=57 | time=14.32s
[529/5000] Wrote video_id=129446 | split=train | frames=35 | time=8.79s
[530/5000] Wrote video_id=129447 | split=train | frames=43 | time=10.80s
[531/5000] Wrote video_id=129448 | split=train | frames=32 | time=7.64s
[532/5000] Wrote video_id=129449 | split=train | frames=31 | time=7.68s
[533/5000] Wrote video_id=129450 | split=train | frames=51 | time=12.54s
[534/5000] Wrote video_id=129452 | split=train | frames=64 | time=15.94s
[535/5000] Wrote video_id=129454 | split=train | frames=40 | time=9.78s
[536/5000] Wrote video_id=129455 | split=train | frames=45 | time=8.13s
[537/5000] Wrote video_id=129459 | split=train | frames=59 | time=12.87s
[538/5000] Wrote video_id=129460 | split=train | frames=49 | time=11.51s
[539/5000] Wrote video_id=129462 | split=train | frames=67 | time=15.57s
[540/5000] Wrote video_id=129463 | split=train | frames=34 | time=8.12s
[541/5000] Wrote video_id=129464 | split=train | frames=34 | time=6.23s
[542/5000] Wrote video_id=129465 | split=train | frames=30 | time=7.26s
[543/5000] Wrote video_id=129466 | split=train | frames=50 | time=12.56s
[544/5000] Wrote video_id=129467 | split=train | frames=62 | time=14.46s
[545/5000] Wrote video_id=129468 | split=train | frames=45 | time=11.31s
[546/5000] Wrote video_id=129469 | split=train | frames=36 | time=9.05s
[547/5000] Wrote video_id=129470 | split=train | frames=59 | time=14.19s
[548/5000] Wrote video_id=129471 | split=train | frames=41 | time=7.47s
[549/5000] Wrote video_id=129472 | split=train | frames=60 | time=14.64s
[550/5000] Wrote video_id=129473 | split=train | frames=46 | time=10.27s
[551/5000] Wrote video_id=129474 | split=train | frames=50 | time=12.36s
[552/5000] Wrote video_id=129475 | split=train | frames=52 | time=12.66s
[553/5000] Wrote video_id=129476 | split=train | frames=54 | time=13.18s
[554/5000] Wrote video_id=129477 | split=train | frames=61 | time=13.65s
[555/5000] Wrote video_id=129478 | split=train | frames=38 | time=7.29s
[556/5000] Wrote video_id=129479 | split=train | frames=51 | time=10.56s
[557/5000] Wrote video_id=129480 | split=train | frames=33 | time=6.71s
[558/5000] Wrote video_id=129481 | split=train | frames=28 | time=5.06s
[559/5000] Wrote video_id=129482 | split=train | frames=63 | time=15.83s
[560/5000] Wrote video_id=129483 | split=train | frames=47 | time=8.65s
[561/5000] Wrote video_id=129484 | split=train | frames=65 | time=15.30s
[562/5000] Wrote video_id=129486 | split=train | frames=50 | time=11.58s
[563/5000] Wrote video_id=129487 | split=train | frames=23 | time=5.19s
[564/5000] Wrote video_id=129490 | split=train | frames=57 | time=12.43s
[565/5000] Wrote video_id=129491 | split=train | frames=50 | time=12.32s
[566/5000] Wrote video_id=129495 | split=train | frames=60 | time=12.93s
[567/5000] Wrote video_id=129497 | split=train | frames=66 | time=14.87s
[568/5000] Wrote video_id=129498 | split=train | frames=49 | time=12.08s
[569/5000] Wrote video_id=129499 | split=train | frames=38 | time=7.83s
[570/5000] Wrote video_id=129500 | split=train | frames=40 | time=9.38s
[571/5000] Wrote video_id=129501 | split=train | frames=23 | time=4.86s
[572/5000] Wrote video_id=129502 | split=train | frames=38 | time=9.55s
[573/5000] Wrote video_id=129503 | split=train | frames=64 | time=12.24s
[574/5000] Wrote video_id=129504 | split=train | frames=49 | time=10.99s
[575/5000] Wrote video_id=129505 | split=train | frames=59 | time=11.82s
[576/5000] Wrote video_id=129506 | split=train | frames=48 | time=10.04s
[577/5000] Wrote video_id=129507 | split=train | frames=23 | time=4.20s
[578/5000] Wrote video_id=129508 | split=train | frames=36 | time=8.07s
[579/5000] Wrote video_id=129510 | split=train | frames=39 | time=9.19s
[580/5000] Wrote video_id=129511 | split=train | frames=29 | time=6.27s
[581/5000] Wrote video_id=129512 | split=train | frames=44 | time=9.31s
[582/5000] Wrote video_id=129514 | split=train | frames=58 | time=13.80s
[583/5000] Wrote video_id=129515 | split=train | frames=32 | time=6.56s
[584/5000] Wrote video_id=129518 | split=train | frames=52 | time=9.38s
[585/5000] Wrote video_id=129520 | split=train | frames=39 | time=9.21s
[586/5000] Wrote video_id=129521 | split=train | frames=49 | time=11.28s
[587/5000] Wrote video_id=129522 | split=train | frames=50 | time=9.03s
[588/5000] Wrote video_id=129523 | split=train | frames=44 | time=9.96s
[589/5000] Wrote video_id=129524 | split=train | frames=34 | time=8.54s
[590/5000] Wrote video_id=129527 | split=train | frames=54 | time=12.56s
[591/5000] Wrote video_id=129528 | split=train | frames=38 | time=6.96s
[592/5000] Wrote video_id=129529 | split=train | frames=32 | time=7.85s
[593/5000] Wrote video_id=129530 | split=train | frames=42 | time=9.23s
[594/5000] Wrote video_id=129531 | split=train | frames=67 | time=16.63s
[595/5000] Wrote video_id=129532 | split=train | frames=43 | time=10.81s
[596/5000] Wrote video_id=129533 | split=train | frames=46 | time=9.62s
[597/5000] Wrote video_id=129535 | split=train | frames=65 | time=14.95s
[598/5000] Wrote video_id=129537 | split=train | frames=50 | time=12.41s
[599/5000] Wrote video_id=129538 | split=train | frames=48 | time=11.26s
[600/5000] Wrote video_id=129540 | split=train | frames=35 | time=8.04s
[601/5000] Wrote video_id=129542 | split=train | frames=56 | time=11.30s
[602/5000] Wrote video_id=129544 | split=train | frames=59 | time=13.99s
[603/5000] Wrote video_id=129547 | split=train | frames=50 | time=11.39s
[604/5000] Wrote video_id=129548 | split=train | frames=35 | time=6.69s
[605/5000] Wrote video_id=129549 | split=train | frames=38 | time=8.66s
[606/5000] Wrote video_id=129552 | split=train | frames=51 | time=11.35s
[607/5000] Wrote video_id=129554 | split=train | frames=41 | time=10.30s
[608/5000] Wrote video_id=129555 | split=train | frames=69 | time=14.19s
[609/5000] Wrote video_id=129556 | split=train | frames=57 | time=14.29s
[610/5000] Wrote video_id=129557 | split=train | frames=49 | time=11.17s
[611/5000] Wrote video_id=129558 | split=train | frames=60 | time=14.74s
[612/5000] Wrote video_id=129560 | split=train | frames=58 | time=10.52s
[613/5000] Wrote video_id=129561 | split=train | frames=47 | time=11.56s
[614/5000] Wrote video_id=129563 | split=train | frames=61 | time=15.06s
[615/5000] Wrote video_id=129564 | split=train | frames=56 | time=13.71s
[616/5000] Wrote video_id=129565 | split=train | frames=41 | time=9.56s
[617/5000] Wrote video_id=129566 | split=train | frames=46 | time=10.40s
[618/5000] Wrote video_id=129567 | split=train | frames=39 | time=8.67s
[619/5000] Wrote video_id=129568 | split=train | frames=62 | time=13.71s
[620/5000] Wrote video_id=129569 | split=train | frames=64 | time=15.89s
[621/5000] Wrote video_id=129570 | split=train | frames=43 | time=8.73s
[622/5000] Wrote video_id=129571 | split=train | frames=29 | time=6.25s
[623/5000] Wrote video_id=129573 | split=train | frames=49 | time=12.31s
[624/5000] Wrote video_id=129575 | split=train | frames=67 | time=15.17s
[625/5000] Wrote video_id=129576 | split=train | frames=50 | time=11.94s
[626/5000] Wrote video_id=129577 | split=train | frames=29 | time=6.34s
[627/5000] Wrote video_id=129579 | split=train | frames=21 | time=4.62s
[628/5000] Wrote video_id=129581 | split=train | frames=66 | time=16.57s
[629/5000] Wrote video_id=129583 | split=train | frames=54 | time=12.16s
[630/5000] Wrote video_id=129584 | split=train | frames=26 | time=6.45s
[631/5000] Wrote video_id=129585 | split=train | frames=50 | time=11.43s
[632/5000] Wrote video_id=129586 | split=train | frames=30 | time=7.40s
[633/5000] Wrote video_id=129587 | split=train | frames=48 | time=10.68s
[634/5000] Wrote video_id=129588 | split=train | frames=38 | time=8.96s
[635/5000] Wrote video_id=129589 | split=train | frames=41 | time=10.31s
[636/5000] Wrote video_id=129590 | split=train | frames=58 | time=12.42s
[637/5000] Wrote video_id=129591 | split=train | frames=40 | time=8.66s
[638/5000] Wrote video_id=129593 | split=train | frames=41 | time=8.51s
