/usr/local/lib/python3.10/dist-packages/google/api_core/_python_version_support.py:273: FutureWarning: You are using a Python version (3.10.12) which Google will stop supporting in new releases of google.api_core once it reaches its end of life (2026-10-04). Please upgrade to the latest Python version, or at least Python 3.11, to continue receiving updates for google.api_core past that date.
  warnings.warn(message, FutureWarning)
/usr/local/lib/python3.10/dist-packages/google/api_core/_python_version_support.py:273: FutureWarning: You are using a Python version (3.10.12) which Google will stop supporting in new releases of google.cloud.storage_control_v2 once it reaches its end of life (2026-10-04). Please upgrade to the latest Python version, or at least Python 3.11, to continue receiving updates for google.cloud.storage_control_v2 past that date.
  warnings.warn(message, FutureWarning)
frames_root: /datasets/ssv2/nips/frames_train
videos_to_process: 5000
first_video: 122166 | last_video: 128757
2026-04-26 15:54:45.981121: E external/local_xla/xla/stream_executor/cuda/cuda_dnn.cc:9261] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
2026-04-26 15:54:45.981167: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:607] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
2026-04-26 15:54:45.982083: E external/local_xla/xla/stream_executor/cuda/cuda_blas.cc:1515] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
AttributeError: 'MessageFactory' object has no attribute 'GetPrototype'
AttributeError: 'MessageFactory' object has no attribute 'GetPrototype'
AttributeError: 'MessageFactory' object has no attribute 'GetPrototype'
AttributeError: 'MessageFactory' object has no attribute 'GetPrototype'
2026-04-26 15:54:46.725523: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Could not find TensorRT
AttributeError: 'MessageFactory' object has no attribute 'GetPrototype'
[1/5000] Wrote video_id=122166 | split=train | frames=41 | time=18.55s
[350/5000] Wrote video_id=122625 | split=train | frames=51 | time=13.15s
[351/5000] Wrote video_id=122626 | split=train | frames=36 | time=9.42s
[352/5000] Wrote video_id=122627 | split=train | frames=71 | time=15.14s
[353/5000] Wrote video_id=122628 | split=train | frames=41 | time=11.05s
[354/5000] Wrote video_id=122631 | split=train | frames=50 | time=12.67s
[355/5000] Wrote video_id=122634 | split=train | frames=66 | time=17.97s
[356/5000] Wrote video_id=122636 | split=train | frames=43 | time=10.02s
[357/5000] Wrote video_id=122637 | split=train | frames=59 | time=14.89s
[358/5000] Wrote video_id=122638 | split=train | frames=44 | time=10.46s
[359/5000] Wrote video_id=122639 | split=train | frames=31 | time=7.55s
[360/5000] Wrote video_id=122640 | split=train | frames=37 | time=9.76s
[361/5000] Wrote video_id=122641 | split=train | frames=46 | time=12.52s
[362/5000] Wrote video_id=122643 | split=train | frames=50 | time=13.63s
[363/5000] Wrote video_id=122644 | split=train | frames=30 | time=8.09s
[364/5000] Wrote video_id=122645 | split=train | frames=41 | time=8.21s
[365/5000] Wrote video_id=122646 | split=train | frames=65 | time=16.13s
[366/5000] Wrote video_id=122647 | split=train | frames=36 | time=9.63s
[367/5000] Wrote video_id=122650 | split=train | frames=52 | time=13.55s
[368/5000] Wrote video_id=122652 | split=train | frames=62 | time=16.87s
[369/5000] Wrote video_id=122653 | split=train | frames=27 | time=7.21s
[370/5000] Wrote video_id=122654 | split=train | frames=39 | time=10.60s
[371/5000] Wrote video_id=122655 | split=train | frames=31 | time=8.35s
[372/5000] Wrote video_id=122656 | split=train | frames=30 | time=8.17s
[373/5000] Wrote video_id=122657 | split=train | frames=40 | time=10.83s
[374/5000] Wrote video_id=122658 | split=train | frames=57 | time=15.52s
[375/5000] Wrote video_id=122660 | split=train | frames=59 | time=13.19s
[376/5000] Wrote video_id=122661 | split=train | frames=38 | time=10.28s
[377/5000] Wrote video_id=122663 | split=train | frames=22 | time=5.08s
[378/5000] Wrote video_id=122664 | split=train | frames=30 | time=6.58s
[379/5000] Wrote video_id=122665 | split=train | frames=31 | time=8.09s
[380/5000] Wrote video_id=122666 | split=train | frames=42 | time=11.44s
[381/5000] Wrote video_id=122667 | split=train | frames=65 | time=16.14s
[382/5000] Wrote video_id=122670 | split=train | frames=35 | time=8.20s
[383/5000] Wrote video_id=122671 | split=train | frames=64 | time=16.79s
[384/5000] Wrote video_id=122672 | split=train | frames=60 | time=15.61s
[385/5000] Wrote video_id=122673 | split=train | frames=35 | time=7.28s
[386/5000] Wrote video_id=122674 | split=train | frames=24 | time=6.46s
[387/5000] Wrote video_id=122675 | split=train | frames=69 | time=16.86s
[388/5000] Wrote video_id=122677 | split=train | frames=36 | time=8.65s
[389/5000] Wrote video_id=122678 | split=train | frames=27 | time=6.51s
[390/5000] Wrote video_id=122679 | split=train | frames=62 | time=16.79s
[391/5000] Wrote video_id=122680 | split=train | frames=28 | time=6.32s
[392/5000] Wrote video_id=122681 | split=train | frames=65 | time=15.76s
[393/5000] Wrote video_id=122682 | split=train | frames=49 | time=12.65s
[394/5000] Wrote video_id=122683 | split=train | frames=29 | time=6.82s
[395/5000] Wrote video_id=122684 | split=train | frames=38 | time=9.78s
[396/5000] Wrote video_id=122685 | split=train | frames=66 | time=17.74s
[397/5000] Wrote video_id=122686 | split=train | frames=45 | time=10.39s
[398/5000] Wrote video_id=122687 | split=train | frames=54 | time=12.74s
[399/5000] Wrote video_id=122689 | split=train | frames=43 | time=10.06s
[400/5000] Wrote video_id=122690 | split=train | frames=33 | time=7.58s
[401/5000] Wrote video_id=122691 | split=train | frames=44 | time=11.92s
[402/5000] Wrote video_id=122693 | split=train | frames=68 | time=17.62s
[403/5000] Wrote video_id=122694 | split=train | frames=29 | time=7.61s
[404/5000] Wrote video_id=122695 | split=train | frames=44 | time=9.54s
[405/5000] Wrote video_id=122696 | split=train | frames=53 | time=12.61s
[406/5000] Wrote video_id=122697 | split=train | frames=40 | time=9.68s
[407/5000] Wrote video_id=122699 | split=train | frames=60 | time=14.77s
[408/5000] Wrote video_id=122700 | split=train | frames=48 | time=12.91s
[409/5000] Wrote video_id=122701 | split=train | frames=42 | time=10.35s
[410/5000] Wrote video_id=122702 | split=train | frames=28 | time=6.79s
[411/5000] Wrote video_id=122703 | split=train | frames=34 | time=7.65s
[412/5000] Wrote video_id=122704 | split=train | frames=66 | time=17.45s
[413/5000] Wrote video_id=122705 | split=train | frames=27 | time=5.91s
[414/5000] Wrote video_id=122708 | split=train | frames=33 | time=8.51s
[415/5000] Wrote video_id=122711 | split=train | frames=38 | time=10.08s
[416/5000] Wrote video_id=122712 | split=train | frames=52 | time=12.63s
[417/5000] Wrote video_id=122714 | split=train | frames=30 | time=6.67s
[418/5000] Wrote video_id=122715 | split=train | frames=59 | time=13.19s
[419/5000] Wrote video_id=122716 | split=train | frames=39 | time=10.14s
[420/5000] Wrote video_id=122717 | split=train | frames=51 | time=13.38s
[421/5000] Wrote video_id=122719 | split=train | frames=49 | time=10.20s
[422/5000] Wrote video_id=122720 | split=train | frames=50 | time=11.84s
[423/5000] Wrote video_id=122721 | split=train | frames=46 | time=11.45s
[424/5000] Wrote video_id=122722 | split=train | frames=29 | time=6.43s
[425/5000] Wrote video_id=122723 | split=train | frames=49 | time=10.62s
[426/5000] Wrote video_id=122724 | split=train | frames=43 | time=11.35s
[427/5000] Wrote video_id=122725 | split=train | frames=48 | time=9.76s
[428/5000] Wrote video_id=122726 | split=train | frames=44 | time=11.75s
[429/5000] Wrote video_id=122727 | split=train | frames=46 | time=12.27s
[430/5000] Wrote video_id=122728 | split=train | frames=48 | time=13.00s
[431/5000] Wrote video_id=122729 | split=train | frames=47 | time=11.83s
[432/5000] Wrote video_id=122730 | split=train | frames=58 | time=13.98s
[433/5000] Wrote video_id=122731 | split=train | frames=32 | time=7.88s
[434/5000] Wrote video_id=122732 | split=train | frames=48 | time=12.19s
[435/5000] Wrote video_id=122734 | split=train | frames=33 | time=8.32s
[436/5000] Wrote video_id=122735 | split=train | frames=37 | time=8.19s
[437/5000] Wrote video_id=122736 | split=train | frames=37 | time=8.91s
[438/5000] Wrote video_id=122738 | split=train | frames=51 | time=13.44s
[439/5000] Wrote video_id=122739 | split=train | frames=19 | time=4.53s
[440/5000] Wrote video_id=122740 | split=train | frames=42 | time=11.23s
[441/5000] Wrote video_id=122741 | split=train | frames=35 | time=8.94s
[442/5000] Wrote video_id=122742 | split=train | frames=62 | time=15.47s
[443/5000] Wrote video_id=122744 | split=train | frames=53 | time=13.59s
[444/5000] Wrote video_id=122747 | split=train | frames=51 | time=13.21s
[445/5000] Wrote video_id=122749 | split=train | frames=18 | time=4.89s
[446/5000] Wrote video_id=122750 | split=train | frames=49 | time=12.28s
[447/5000] Wrote video_id=122751 | split=train | frames=31 | time=7.87s
[448/5000] Wrote video_id=122752 | split=train | frames=57 | time=15.43s
[449/5000] Wrote video_id=122753 | split=train | frames=32 | time=7.81s
[450/5000] Wrote video_id=122754 | split=train | frames=31 | time=8.39s
[451/5000] Wrote video_id=122755 | split=train | frames=52 | time=13.23s
[452/5000] Wrote video_id=122756 | split=train | frames=55 | time=13.25s
[453/5000] Wrote video_id=122757 | split=train | frames=31 | time=7.27s
[454/5000] Wrote video_id=122759 | split=train | frames=49 | time=12.03s
[455/5000] Wrote video_id=122761 | split=train | frames=30 | time=7.52s
[456/5000] Wrote video_id=122763 | split=train | frames=64 | time=15.97s
[457/5000] Wrote video_id=122765 | split=train | frames=43 | time=11.61s
[458/5000] Wrote video_id=122767 | split=train | frames=49 | time=11.17s
[459/5000] Wrote video_id=122768 | split=train | frames=33 | time=7.39s
[460/5000] Wrote video_id=122769 | split=train | frames=65 | time=17.24s
[461/5000] Wrote video_id=122770 | split=train | frames=47 | time=12.42s
[462/5000] Wrote video_id=122771 | split=train | frames=33 | time=7.67s
[463/5000] Wrote video_id=122773 | split=train | frames=39 | time=9.41s
[464/5000] Wrote video_id=122774 | split=train | frames=33 | time=8.46s
[465/5000] Wrote video_id=122775 | split=train | frames=46 | time=11.86s
[466/5000] Wrote video_id=122776 | split=train | frames=44 | time=11.58s
[467/5000] Wrote video_id=122778 | split=train | frames=44 | time=10.82s
[468/5000] Wrote video_id=122779 | split=train | frames=42 | time=11.36s
[469/5000] Wrote video_id=122781 | split=train | frames=44 | time=9.65s
[470/5000] Wrote video_id=122782 | split=train | frames=34 | time=8.94s
[471/5000] Wrote video_id=122783 | split=train | frames=33 | time=7.09s
[472/5000] Wrote video_id=122784 | split=train | frames=35 | time=7.55s
[473/5000] Wrote video_id=122785 | split=train | frames=44 | time=10.08s
[474/5000] Wrote video_id=122786 | split=train | frames=68 | time=18.11s
[475/5000] Wrote video_id=122787 | split=train | frames=27 | time=6.39s
[476/5000] Wrote video_id=122788 | split=train | frames=36 | time=7.22s
[477/5000] Wrote video_id=122789 | split=train | frames=56 | time=14.10s
[478/5000] Wrote video_id=122790 | split=train | frames=25 | time=6.75s
[479/5000] Wrote video_id=122791 | split=train | frames=29 | time=7.03s
[480/5000] Wrote video_id=122792 | split=train | frames=48 | time=12.10s
[481/5000] Wrote video_id=122793 | split=train | frames=36 | time=8.86s
[482/5000] Wrote video_id=122794 | split=train | frames=58 | time=14.33s
[483/5000] Wrote video_id=122795 | split=train | frames=53 | time=13.84s
[484/5000] Wrote video_id=122796 | split=train | frames=42 | time=8.34s
[485/5000] Wrote video_id=122798 | split=train | frames=57 | time=14.64s
[486/5000] Wrote video_id=122799 | split=train | frames=47 | time=10.31s
[487/5000] Wrote video_id=122800 | split=train | frames=43 | time=11.37s
[488/5000] Wrote video_id=122802 | split=train | frames=59 | time=15.96s
[489/5000] Wrote video_id=122803 | split=train | frames=38 | time=9.28s
[490/5000] Wrote video_id=122804 | split=train | frames=46 | time=12.28s
[491/5000] Wrote video_id=122805 | split=train | frames=29 | time=7.88s
[492/5000] Wrote video_id=122806 | split=train | frames=50 | time=13.54s
[493/5000] Wrote video_id=122807 | split=train | frames=22 | time=5.56s
[494/5000] Wrote video_id=122808 | split=train | frames=51 | time=13.23s
[495/5000] Wrote video_id=122809 | split=train | frames=23 | time=6.15s
[496/5000] Wrote video_id=122811 | split=train | frames=47 | time=12.77s
[497/5000] Wrote video_id=122812 | split=train | frames=65 | time=16.91s
[498/5000] Wrote video_id=122813 | split=train | frames=51 | time=12.75s
[499/5000] Wrote video_id=122814 | split=train | frames=33 | time=8.76s
[500/5000] Wrote video_id=122817 | split=train | frames=62 | time=14.38s
[501/5000] Wrote video_id=122818 | split=train | frames=62 | time=15.57s
[502/5000] Wrote video_id=122819 | split=train | frames=39 | time=8.83s
[503/5000] Wrote video_id=122820 | split=train | frames=57 | time=14.27s
[504/5000] Wrote video_id=122821 | split=train | frames=59 | time=12.57s
[505/5000] Wrote video_id=122823 | split=train | frames=44 | time=11.79s
[506/5000] Wrote video_id=122824 | split=train | frames=64 | time=16.94s
[507/5000] Wrote video_id=122825 | split=train | frames=45 | time=12.18s
[508/5000] Wrote video_id=122826 | split=train | frames=59 | time=14.83s
[509/5000] Wrote video_id=122827 | split=train | frames=69 | time=17.93s
[510/5000] Wrote video_id=122828 | split=train | frames=34 | time=9.12s
[511/5000] Wrote video_id=122829 | split=train | frames=63 | time=15.38s
[512/5000] Wrote video_id=122830 | split=train | frames=31 | time=8.36s
[513/5000] Wrote video_id=122831 | split=train | frames=46 | time=10.98s
[514/5000] Wrote video_id=122832 | split=train | frames=64 | time=15.94s
[515/5000] Wrote video_id=122833 | split=train | frames=45 | time=9.17s
[516/5000] Wrote video_id=122834 | split=train | frames=61 | time=15.69s
[517/5000] Wrote video_id=122835 | split=train | frames=32 | time=6.91s
[518/5000] Wrote video_id=122836 | split=train | frames=61 | time=14.56s
[519/5000] Wrote video_id=122837 | split=train | frames=30 | time=6.07s
[520/5000] Wrote video_id=122838 | split=train | frames=61 | time=14.00s
[521/5000] Wrote video_id=122839 | split=train | frames=61 | time=13.13s
[522/5000] Wrote video_id=122840 | split=train | frames=63 | time=15.76s
[523/5000] Wrote video_id=122841 | split=train | frames=63 | time=16.42s
[524/5000] Wrote video_id=122842 | split=train | frames=45 | time=12.19s
[525/5000] Wrote video_id=122843 | split=train | frames=60 | time=15.99s
[526/5000] Wrote video_id=122844 | split=train | frames=56 | time=14.95s
[527/5000] Wrote video_id=122849 | split=train | frames=33 | time=8.89s
[528/5000] Wrote video_id=122851 | split=train | frames=42 | time=10.35s
[529/5000] Wrote video_id=122852 | split=train | frames=44 | time=11.88s
[530/5000] Wrote video_id=122854 | split=train | frames=56 | time=14.74s
[531/5000] Wrote video_id=122855 | split=train | frames=43 | time=11.03s
[532/5000] Wrote video_id=122856 | split=train | frames=39 | time=10.52s
[533/5000] Wrote video_id=122857 | split=train | frames=38 | time=9.08s
[534/5000] Wrote video_id=122858 | split=train | frames=33 | time=8.92s
[535/5000] Wrote video_id=122861 | split=train | frames=49 | time=12.25s
[536/5000] Wrote video_id=122862 | split=train | frames=64 | time=14.28s
[537/5000] Wrote video_id=122863 | split=train | frames=47 | time=9.95s
[538/5000] Wrote video_id=122864 | split=train | frames=35 | time=8.96s
[539/5000] Wrote video_id=122865 | split=train | frames=59 | time=15.89s
[540/5000] Wrote video_id=122867 | split=train | frames=48 | time=11.67s
[541/5000] Wrote video_id=122868 | split=train | frames=45 | time=12.09s
[542/5000] Wrote video_id=122869 | split=train | frames=42 | time=11.26s
[543/5000] Wrote video_id=122870 | split=train | frames=32 | time=7.43s
[544/5000] Wrote video_id=122871 | split=train | frames=18 | time=3.77s
[545/5000] Wrote video_id=122872 | split=train | frames=35 | time=8.64s
[546/5000] Wrote video_id=122873 | split=train | frames=46 | time=12.43s
[547/5000] Wrote video_id=122874 | split=train | frames=53 | time=12.47s
[548/5000] Wrote video_id=122875 | split=train | frames=63 | time=16.83s
[549/5000] Wrote video_id=122876 | split=train | frames=51 | time=13.55s
[550/5000] Wrote video_id=122877 | split=train | frames=62 | time=16.73s
[551/5000] Wrote video_id=122878 | split=train | frames=38 | time=10.20s
[552/5000] Wrote video_id=122880 | split=train | frames=52 | time=13.37s
[553/5000] Wrote video_id=122881 | split=train | frames=45 | time=11.17s
[554/5000] Wrote video_id=122882 | split=train | frames=51 | time=10.21s
[555/5000] Wrote video_id=122883 | split=train | frames=40 | time=9.76s
[556/5000] Wrote video_id=122886 | split=train | frames=52 | time=12.39s
[557/5000] Wrote video_id=122888 | split=train | frames=39 | time=10.47s
[558/5000] Wrote video_id=122889 | split=train | frames=24 | time=5.87s
[559/5000] Wrote video_id=122890 | split=train | frames=50 | time=11.43s
[560/5000] Wrote video_id=122891 | split=train | frames=37 | time=9.01s
[561/5000] Wrote video_id=122892 | split=train | frames=38 | time=8.06s
[562/5000] Wrote video_id=122894 | split=train | frames=36 | time=7.96s
[563/5000] Wrote video_id=122895 | split=train | frames=36 | time=7.96s
[564/5000] Wrote video_id=122896 | split=train | frames=36 | time=9.04s
[565/5000] Wrote video_id=122897 | split=train | frames=61 | time=15.89s
[566/5000] Wrote video_id=122898 | split=train | frames=44 | time=9.56s
[567/5000] Wrote video_id=122900 | split=train | frames=42 | time=9.37s
[568/5000] Wrote video_id=122901 | split=train | frames=42 | time=9.40s
[569/5000] Wrote video_id=122903 | split=train | frames=33 | time=6.68s
[570/5000] Wrote video_id=122904 | split=train | frames=67 | time=15.53s
[571/5000] Wrote video_id=122905 | split=train | frames=43 | time=9.06s
[572/5000] Wrote video_id=122906 | split=train | frames=48 | time=12.86s
[573/5000] Wrote video_id=122907 | split=train | frames=62 | time=16.32s
