/usr/local/lib/python3.10/dist-packages/google/api_core/_python_version_support.py:273: FutureWarning: You are using a Python version (3.10.12) which Google will stop supporting in new releases of google.api_core once it reaches its end of life (2026-10-04). Please upgrade to the latest Python version, or at least Python 3.11, to continue receiving updates for google.api_core past that date.
  warnings.warn(message, FutureWarning)
/usr/local/lib/python3.10/dist-packages/google/api_core/_python_version_support.py:273: FutureWarning: You are using a Python version (3.10.12) which Google will stop supporting in new releases of google.cloud.storage_control_v2 once it reaches its end of life (2026-10-04). Please upgrade to the latest Python version, or at least Python 3.11, to continue receiving updates for google.cloud.storage_control_v2 past that date.
  warnings.warn(message, FutureWarning)
frames_root: /datasets/ssv2/nips/frames_train
videos_to_process: 5000
first_video: 109158 | last_video: 115678
2026-04-26 15:54:23.909153: E external/local_xla/xla/stream_executor/cuda/cuda_dnn.cc:9261] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
2026-04-26 15:54:23.909189: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:607] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
2026-04-26 15:54:23.910025: E external/local_xla/xla/stream_executor/cuda/cuda_blas.cc:1515] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
AttributeError: 'MessageFactory' object has no attribute 'GetPrototype'
AttributeError: 'MessageFactory' object has no attribute 'GetPrototype'
AttributeError: 'MessageFactory' object has no attribute 'GetPrototype'
AttributeError: 'MessageFactory' object has no attribute 'GetPrototype'
2026-04-26 15:54:24.707638: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Could not find TensorRT
AttributeError: 'MessageFactory' object has no attribute 'GetPrototype'
[1/5000] Wrote video_id=109158 | split=train | frames=56 | time=24.57s
[350/5000] Wrote video_id=109616 | split=train | frames=45 | time=9.22s
[351/5000] Wrote video_id=109617 | split=train | frames=45 | time=11.22s
[352/5000] Wrote video_id=109619 | split=train | frames=40 | time=9.46s
[353/5000] Wrote video_id=109620 | split=train | frames=31 | time=6.67s
[354/5000] Wrote video_id=109621 | split=train | frames=40 | time=9.64s
[355/5000] Wrote video_id=109622 | split=train | frames=36 | time=7.02s
[356/5000] Wrote video_id=109623 | split=train | frames=61 | time=14.82s
[357/5000] Wrote video_id=109624 | split=train | frames=59 | time=14.47s
[358/5000] Wrote video_id=109625 | split=train | frames=55 | time=11.73s
[359/5000] Wrote video_id=109626 | split=train | frames=30 | time=6.71s
[360/5000] Wrote video_id=109627 | split=train | frames=72 | time=15.98s
[361/5000] Wrote video_id=109628 | split=train | frames=32 | time=7.40s
[362/5000] Wrote video_id=109629 | split=train | frames=49 | time=11.69s
[363/5000] Wrote video_id=109630 | split=train | frames=31 | time=5.84s
[364/5000] Wrote video_id=109631 | split=train | frames=53 | time=11.19s
[365/5000] Wrote video_id=109633 | split=train | frames=57 | time=14.12s
[366/5000] Wrote video_id=109634 | split=train | frames=40 | time=8.93s
[367/5000] Wrote video_id=109635 | split=train | frames=33 | time=8.01s
[368/5000] Wrote video_id=109637 | split=train | frames=42 | time=9.06s
[369/5000] Wrote video_id=109638 | split=train | frames=28 | time=6.52s
[370/5000] Wrote video_id=109639 | split=train | frames=61 | time=13.23s
[371/5000] Wrote video_id=109640 | split=train | frames=39 | time=8.90s
[372/5000] Wrote video_id=109641 | split=train | frames=46 | time=11.03s
[373/5000] Wrote video_id=109642 | split=train | frames=44 | time=10.04s
[374/5000] Wrote video_id=109646 | split=train | frames=31 | time=6.63s
[375/5000] Wrote video_id=109647 | split=train | frames=55 | time=12.25s
[376/5000] Wrote video_id=109648 | split=train | frames=35 | time=8.15s
[377/5000] Wrote video_id=109649 | split=train | frames=62 | time=15.12s
[378/5000] Wrote video_id=109651 | split=train | frames=22 | time=5.43s
[379/5000] Wrote video_id=109652 | split=train | frames=53 | time=10.90s
[380/5000] Wrote video_id=109653 | split=train | frames=66 | time=15.31s
[381/5000] Wrote video_id=109654 | split=train | frames=64 | time=15.94s
[382/5000] Wrote video_id=109655 | split=train | frames=43 | time=9.83s
[383/5000] Wrote video_id=109656 | split=train | frames=39 | time=8.43s
[384/5000] Wrote video_id=109657 | split=train | frames=52 | time=11.33s
[385/5000] Wrote video_id=109658 | split=train | frames=42 | time=10.46s
[386/5000] Wrote video_id=109659 | split=train | frames=41 | time=7.78s
[387/5000] Wrote video_id=109660 | split=train | frames=33 | time=8.23s
[388/5000] Wrote video_id=109661 | split=train | frames=45 | time=9.26s
[389/5000] Wrote video_id=109662 | split=train | frames=55 | time=11.90s
[390/5000] Wrote video_id=109663 | split=train | frames=63 | time=13.50s
[391/5000] Wrote video_id=109664 | split=train | frames=29 | time=6.97s
[392/5000] Wrote video_id=109665 | split=train | frames=38 | time=8.71s
[393/5000] Wrote video_id=109667 | split=train | frames=34 | time=7.78s
[394/5000] Wrote video_id=109668 | split=train | frames=34 | time=7.50s
[395/5000] Wrote video_id=109669 | split=train | frames=47 | time=10.20s
[396/5000] Wrote video_id=109670 | split=train | frames=57 | time=14.01s
[397/5000] Wrote video_id=109671 | split=train | frames=66 | time=16.25s
[398/5000] Wrote video_id=109672 | split=train | frames=42 | time=9.82s
[399/5000] Wrote video_id=109675 | split=train | frames=65 | time=15.14s
[400/5000] Wrote video_id=109676 | split=train | frames=48 | time=10.87s
[401/5000] Wrote video_id=109677 | split=train | frames=63 | time=15.17s
[402/5000] Wrote video_id=109680 | split=train | frames=45 | time=10.39s
[403/5000] Wrote video_id=109681 | split=train | frames=64 | time=15.15s
[404/5000] Wrote video_id=109682 | split=train | frames=31 | time=7.73s
[405/5000] Wrote video_id=109683 | split=train | frames=42 | time=9.10s
[406/5000] Wrote video_id=109684 | split=train | frames=30 | time=7.46s
[407/5000] Wrote video_id=109686 | split=train | frames=60 | time=14.92s
[408/5000] Wrote video_id=109687 | split=train | frames=58 | time=11.53s
[409/5000] Wrote video_id=109689 | split=train | frames=34 | time=8.46s
[410/5000] Wrote video_id=109690 | split=train | frames=59 | time=13.40s
[411/5000] Wrote video_id=109692 | split=train | frames=41 | time=9.94s
[412/5000] Wrote video_id=109694 | split=train | frames=65 | time=14.05s
[413/5000] Wrote video_id=109695 | split=train | frames=38 | time=9.43s
[414/5000] Wrote video_id=109696 | split=train | frames=55 | time=12.13s
[415/5000] Wrote video_id=109698 | split=train | frames=35 | time=8.04s
[416/5000] Wrote video_id=109700 | split=train | frames=35 | time=8.63s
[417/5000] Wrote video_id=109701 | split=train | frames=52 | time=12.52s
[418/5000] Wrote video_id=109702 | split=train | frames=55 | time=13.70s
[419/5000] Wrote video_id=109703 | split=train | frames=59 | time=14.25s
[420/5000] Wrote video_id=109705 | split=train | frames=57 | time=13.93s
[421/5000] Wrote video_id=109706 | split=train | frames=59 | time=11.40s
[422/5000] Wrote video_id=109707 | split=train | frames=53 | time=9.55s
[423/5000] Wrote video_id=109709 | split=train | frames=35 | time=7.14s
[424/5000] Wrote video_id=109710 | split=train | frames=40 | time=8.76s
[425/5000] Wrote video_id=109711 | split=train | frames=44 | time=8.80s
[426/5000] Wrote video_id=109712 | split=train | frames=49 | time=9.84s
[427/5000] Wrote video_id=109713 | split=train | frames=54 | time=10.12s
[428/5000] Wrote video_id=109714 | split=train | frames=59 | time=13.46s
[429/5000] Wrote video_id=109716 | split=train | frames=35 | time=8.16s
[430/5000] Wrote video_id=109717 | split=train | frames=27 | time=5.86s
[431/5000] Wrote video_id=109718 | split=train | frames=53 | time=12.67s
[432/5000] Wrote video_id=109719 | split=train | frames=19 | time=3.75s
[433/5000] Wrote video_id=109721 | split=train | frames=46 | time=11.47s
[434/5000] Wrote video_id=109723 | split=train | frames=61 | time=12.72s
[435/5000] Wrote video_id=109724 | split=train | frames=44 | time=8.32s
[436/5000] Wrote video_id=109725 | split=train | frames=31 | time=7.73s
[437/5000] Wrote video_id=109726 | split=train | frames=54 | time=13.25s
[438/5000] Wrote video_id=109727 | split=train | frames=28 | time=6.71s
[439/5000] Wrote video_id=109728 | split=train | frames=47 | time=11.53s
[440/5000] Wrote video_id=109731 | split=train | frames=50 | time=11.61s
[441/5000] Wrote video_id=109732 | split=train | frames=63 | time=14.78s
[442/5000] Wrote video_id=109735 | split=train | frames=63 | time=13.60s
[443/5000] Wrote video_id=109737 | split=train | frames=44 | time=10.42s
[444/5000] Wrote video_id=109738 | split=train | frames=66 | time=14.69s
[445/5000] Wrote video_id=109739 | split=train | frames=54 | time=11.13s
[446/5000] Wrote video_id=109740 | split=train | frames=59 | time=13.78s
[447/5000] Wrote video_id=109741 | split=train | frames=45 | time=8.32s
[448/5000] Wrote video_id=109743 | split=train | frames=32 | time=6.95s
[449/5000] Wrote video_id=109744 | split=train | frames=34 | time=8.40s
[450/5000] Wrote video_id=109745 | split=train | frames=70 | time=16.01s
[451/5000] Wrote video_id=109747 | split=train | frames=62 | time=14.69s
[452/5000] Wrote video_id=109748 | split=train | frames=46 | time=10.79s
[453/5000] Wrote video_id=109750 | split=train | frames=41 | time=9.98s
[454/5000] Wrote video_id=109751 | split=train | frames=38 | time=7.45s
[455/5000] Wrote video_id=109752 | split=train | frames=51 | time=10.67s
[456/5000] Wrote video_id=109753 | split=train | frames=67 | time=14.98s
[457/5000] Wrote video_id=109754 | split=train | frames=61 | time=13.61s
[458/5000] Wrote video_id=109755 | split=train | frames=37 | time=9.08s
[459/5000] Wrote video_id=109756 | split=train | frames=31 | time=7.71s
[460/5000] Wrote video_id=109757 | split=train | frames=46 | time=9.57s
[461/5000] Wrote video_id=109758 | split=train | frames=49 | time=10.14s
[462/5000] Wrote video_id=109759 | split=train | frames=52 | time=12.94s
[463/5000] Wrote video_id=109763 | split=train | frames=64 | time=14.36s
[464/5000] Wrote video_id=109764 | split=train | frames=36 | time=7.72s
[465/5000] Wrote video_id=109765 | split=train | frames=66 | time=15.76s
[466/5000] Wrote video_id=109766 | split=train | frames=45 | time=10.27s
[467/5000] Wrote video_id=109767 | split=train | frames=65 | time=13.76s
[468/5000] Wrote video_id=109770 | split=train | frames=31 | time=7.73s
[469/5000] Wrote video_id=109771 | split=train | frames=58 | time=12.87s
[470/5000] Wrote video_id=109772 | split=train | frames=32 | time=6.74s
[471/5000] Wrote video_id=109774 | split=train | frames=60 | time=12.64s
[472/5000] Wrote video_id=109775 | split=train | frames=51 | time=12.70s
[473/5000] Wrote video_id=109776 | split=train | frames=44 | time=10.86s
[474/5000] Wrote video_id=109777 | split=train | frames=31 | time=6.75s
[475/5000] Wrote video_id=109778 | split=train | frames=34 | time=7.82s
[476/5000] Wrote video_id=109780 | split=train | frames=58 | time=13.62s
[477/5000] Wrote video_id=109782 | split=train | frames=66 | time=14.22s
[478/5000] Wrote video_id=109783 | split=train | frames=63 | time=15.71s
[479/5000] Wrote video_id=109785 | split=train | frames=54 | time=13.32s
[480/5000] Wrote video_id=109786 | split=train | frames=47 | time=10.34s
[481/5000] Wrote video_id=109788 | split=train | frames=53 | time=13.11s
[482/5000] Wrote video_id=109789 | split=train | frames=30 | time=7.25s
[483/5000] Wrote video_id=109790 | split=train | frames=39 | time=9.16s
[484/5000] Wrote video_id=109791 | split=train | frames=53 | time=11.09s
[485/5000] Wrote video_id=109793 | split=train | frames=50 | time=12.32s
[486/5000] Wrote video_id=109794 | split=train | frames=23 | time=5.63s
[487/5000] Wrote video_id=109795 | split=train | frames=25 | time=5.93s
[488/5000] Wrote video_id=109796 | split=train | frames=38 | time=9.48s
[489/5000] Wrote video_id=109797 | split=train | frames=32 | time=7.25s
[490/5000] Wrote video_id=109798 | split=train | frames=34 | time=8.47s
[491/5000] Wrote video_id=109799 | split=train | frames=51 | time=12.35s
[492/5000] Wrote video_id=109800 | split=train | frames=30 | time=7.49s
[493/5000] Wrote video_id=109801 | split=train | frames=24 | time=5.93s
[494/5000] Wrote video_id=109802 | split=train | frames=62 | time=12.69s
[495/5000] Wrote video_id=109803 | split=train | frames=20 | time=4.47s
[496/5000] Wrote video_id=109805 | split=train | frames=63 | time=14.26s
[497/5000] Wrote video_id=109806 | split=train | frames=34 | time=7.59s
[498/5000] Wrote video_id=109807 | split=train | frames=47 | time=10.40s
[499/5000] Wrote video_id=109808 | split=train | frames=42 | time=9.30s
[500/5000] Wrote video_id=109812 | split=train | frames=47 | time=10.16s
[501/5000] Wrote video_id=109813 | split=train | frames=38 | time=9.43s
[502/5000] Wrote video_id=109815 | split=train | frames=42 | time=10.38s
[503/5000] Wrote video_id=109816 | split=train | frames=24 | time=5.75s
[504/5000] Wrote video_id=109817 | split=train | frames=44 | time=9.93s
[505/5000] Wrote video_id=109818 | split=train | frames=40 | time=7.72s
[506/5000] Wrote video_id=109819 | split=train | frames=47 | time=10.88s
[507/5000] Wrote video_id=109820 | split=train | frames=32 | time=6.09s
[508/5000] Wrote video_id=109821 | split=train | frames=46 | time=10.47s
[509/5000] Wrote video_id=109822 | split=train | frames=43 | time=8.77s
[510/5000] Wrote video_id=109823 | split=train | frames=49 | time=9.63s
[511/5000] Wrote video_id=109824 | split=train | frames=50 | time=9.05s
[512/5000] Wrote video_id=109826 | split=train | frames=42 | time=10.47s
[513/5000] Wrote video_id=109827 | split=train | frames=46 | time=10.27s
[514/5000] Wrote video_id=109828 | split=train | frames=58 | time=11.76s
[515/5000] Wrote video_id=109829 | split=train | frames=33 | time=7.59s
[516/5000] Wrote video_id=109830 | split=train | frames=31 | time=6.80s
[517/5000] Wrote video_id=109832 | split=train | frames=43 | time=8.70s
[518/5000] Wrote video_id=109834 | split=train | frames=52 | time=10.89s
[519/5000] Wrote video_id=109835 | split=train | frames=33 | time=6.27s
[520/5000] Wrote video_id=109838 | split=train | frames=57 | time=11.84s
[521/5000] Wrote video_id=109840 | split=train | frames=53 | time=12.19s
[522/5000] Wrote video_id=109842 | split=train | frames=17 | time=4.13s
[523/5000] Wrote video_id=109843 | split=train | frames=50 | time=10.22s
[524/5000] Wrote video_id=109845 | split=train | frames=65 | time=16.23s
[525/5000] Wrote video_id=109846 | split=train | frames=50 | time=11.77s
[526/5000] Wrote video_id=109847 | split=train | frames=40 | time=9.89s
[527/5000] Wrote video_id=109848 | split=train | frames=58 | time=12.05s
[528/5000] Wrote video_id=109850 | split=train | frames=37 | time=7.45s
[529/5000] Wrote video_id=109851 | split=train | frames=37 | time=8.88s
[530/5000] Wrote video_id=109852 | split=train | frames=35 | time=7.51s
[531/5000] Wrote video_id=109853 | split=train | frames=61 | time=14.46s
[532/5000] Wrote video_id=109854 | split=train | frames=45 | time=8.71s
[533/5000] Wrote video_id=109855 | split=train | frames=40 | time=8.50s
[534/5000] Wrote video_id=109856 | split=train | frames=40 | time=8.07s
[535/5000] Wrote video_id=109860 | split=train | frames=57 | time=13.19s
[536/5000] Wrote video_id=109861 | split=train | frames=48 | time=9.54s
[537/5000] Wrote video_id=109862 | split=train | frames=44 | time=7.98s
[538/5000] Wrote video_id=109863 | split=train | frames=42 | time=10.42s
[539/5000] Wrote video_id=109865 | split=train | frames=24 | time=5.67s
[540/5000] Wrote video_id=109866 | split=train | frames=64 | time=11.92s
[541/5000] Wrote video_id=109867 | split=train | frames=38 | time=9.46s
[542/5000] Wrote video_id=109868 | split=train | frames=36 | time=7.71s
[543/5000] Wrote video_id=109869 | split=train | frames=48 | time=11.06s
[544/5000] Wrote video_id=109870 | split=train | frames=36 | time=7.57s
[545/5000] Wrote video_id=109871 | split=train | frames=62 | time=14.53s
[546/5000] Wrote video_id=109872 | split=train | frames=53 | time=12.19s
[547/5000] Wrote video_id=109873 | split=train | frames=15 | time=3.59s
[548/5000] Wrote video_id=109874 | split=train | frames=62 | time=13.36s
[549/5000] Wrote video_id=109875 | split=train | frames=47 | time=10.53s
[550/5000] Wrote video_id=109876 | split=train | frames=29 | time=6.05s
[551/5000] Wrote video_id=109877 | split=train | frames=54 | time=11.32s
[552/5000] Wrote video_id=109878 | split=train | frames=65 | time=14.19s
[553/5000] Wrote video_id=109880 | split=train | frames=30 | time=7.48s
[554/5000] Wrote video_id=109881 | split=train | frames=33 | time=6.79s
[555/5000] Wrote video_id=109882 | split=train | frames=26 | time=6.34s
[556/5000] Wrote video_id=109883 | split=train | frames=31 | time=7.59s
[557/5000] Wrote video_id=109884 | split=train | frames=55 | time=13.41s
[558/5000] Wrote video_id=109885 | split=train | frames=55 | time=12.61s
[559/5000] Wrote video_id=109886 | split=train | frames=67 | time=15.00s
[560/5000] Wrote video_id=109887 | split=train | frames=58 | time=13.67s
[561/5000] Wrote video_id=109888 | split=train | frames=64 | time=14.72s
[562/5000] Wrote video_id=109890 | split=train | frames=62 | time=15.26s
[563/5000] Wrote video_id=109891 | split=train | frames=43 | time=9.61s
[564/5000] Wrote video_id=109893 | split=train | frames=37 | time=8.45s
[565/5000] Wrote video_id=109894 | split=train | frames=57 | time=11.80s
[566/5000] Wrote video_id=109895 | split=train | frames=36 | time=6.98s
[567/5000] Wrote video_id=109897 | split=train | frames=22 | time=5.23s
[568/5000] Wrote video_id=109898 | split=train | frames=32 | time=6.58s
[569/5000] Wrote video_id=109899 | split=train | frames=48 | time=10.83s
[570/5000] Wrote video_id=109900 | split=train | frames=48 | time=10.56s
[571/5000] Wrote video_id=109901 | split=train | frames=29 | time=6.69s
[572/5000] Wrote video_id=109902 | split=train | frames=34 | time=7.07s
[573/5000] Wrote video_id=109903 | split=train | frames=44 | time=9.46s
[574/5000] Wrote video_id=109904 | split=train | frames=33 | time=8.17s
[575/5000] Wrote video_id=109905 | split=train | frames=54 | time=12.46s
[576/5000] Wrote video_id=109907 | split=train | frames=57 | time=13.78s
[577/5000] Wrote video_id=109908 | split=train | frames=27 | time=5.51s
[578/5000] Wrote video_id=109909 | split=train | frames=30 | time=7.05s
[579/5000] Wrote video_id=109911 | split=train | frames=70 | time=16.33s
[580/5000] Wrote video_id=109912 | split=train | frames=48 | time=10.86s
[581/5000] Wrote video_id=109914 | split=train | frames=57 | time=13.60s
[582/5000] Wrote video_id=109915 | split=train | frames=39 | time=8.38s
[583/5000] Wrote video_id=109916 | split=train | frames=26 | time=5.43s
[584/5000] Wrote video_id=109917 | split=train | frames=62 | time=13.97s
[585/5000] Wrote video_id=109919 | split=train | frames=41 | time=10.20s
[586/5000] Wrote video_id=109920 | split=train | frames=48 | time=10.21s
[587/5000] Wrote video_id=109922 | split=train | frames=49 | time=10.62s
[588/5000] Wrote video_id=109923 | split=train | frames=38 | time=9.19s
[589/5000] Wrote video_id=109924 | split=train | frames=52 | time=12.79s
[590/5000] Wrote video_id=109925 | split=train | frames=42 | time=8.72s
[591/5000] Wrote video_id=109926 | split=train | frames=38 | time=9.47s
[592/5000] Wrote video_id=109927 | split=train | frames=53 | time=11.38s
[593/5000] Wrote video_id=109928 | split=train | frames=52 | time=12.40s
[594/5000] Wrote video_id=109929 | split=train | frames=53 | time=12.63s
[595/5000] Wrote video_id=109930 | split=train | frames=50 | time=11.80s
[596/5000] Wrote video_id=109931 | split=train | frames=34 | time=6.45s
[597/5000] Wrote video_id=109933 | split=train | frames=56 | time=13.49s
[598/5000] Wrote video_id=109934 | split=train | frames=41 | time=10.21s
[599/5000] Wrote video_id=109935 | split=train | frames=41 | time=10.22s
[600/5000] Wrote video_id=109936 | split=train | frames=35 | time=8.72s
[601/5000] Wrote video_id=109937 | split=train | frames=51 | time=9.86s
[602/5000] Wrote video_id=109939 | split=train | frames=46 | time=11.17s
[603/5000] Wrote video_id=109940 | split=train | frames=51 | time=9.40s
[604/5000] Wrote video_id=109941 | split=train | frames=63 | time=14.94s
[605/5000] Wrote video_id=109943 | split=train | frames=44 | time=7.99s
[606/5000] Wrote video_id=109944 | split=train | frames=64 | time=12.85s
[607/5000] Wrote video_id=109946 | split=train | frames=27 | time=5.14s
[608/5000] Wrote video_id=109947 | split=train | frames=46 | time=10.27s
[609/5000] Wrote video_id=109951 | split=train | frames=46 | time=10.15s
[610/5000] Wrote video_id=109952 | split=train | frames=29 | time=5.20s
[611/5000] Wrote video_id=109953 | split=train | frames=32 | time=7.83s
[612/5000] Wrote video_id=109954 | split=train | frames=19 | time=4.71s
[613/5000] Wrote video_id=109955 | split=train | frames=33 | time=8.23s
[614/5000] Wrote video_id=109956 | split=train | frames=58 | time=12.77s
[615/5000] Wrote video_id=109957 | split=train | frames=46 | time=11.47s
[616/5000] Wrote video_id=109958 | split=train | frames=45 | time=9.16s
[617/5000] Wrote video_id=109960 | split=train | frames=35 | time=7.60s
[618/5000] Wrote video_id=109961 | split=train | frames=43 | time=8.84s
[619/5000] Wrote video_id=109962 | split=train | frames=58 | time=14.44s
[620/5000] Wrote video_id=109963 | split=train | frames=49 | time=10.63s
[621/5000] Wrote video_id=109965 | split=train | frames=48 | time=10.97s
[622/5000] Wrote video_id=109966 | split=train | frames=29 | time=6.97s
