/usr/local/lib/python3.10/dist-packages/google/api_core/_python_version_support.py:273: FutureWarning: You are using a Python version (3.10.12) which Google will stop supporting in new releases of google.api_core once it reaches its end of life (2026-10-04). Please upgrade to the latest Python version, or at least Python 3.11, to continue receiving updates for google.api_core past that date.
  warnings.warn(message, FutureWarning)
/usr/local/lib/python3.10/dist-packages/google/api_core/_python_version_support.py:273: FutureWarning: You are using a Python version (3.10.12) which Google will stop supporting in new releases of google.cloud.storage_control_v2 once it reaches its end of life (2026-10-04). Please upgrade to the latest Python version, or at least Python 3.11, to continue receiving updates for google.cloud.storage_control_v2 past that date.
  warnings.warn(message, FutureWarning)
frames_root: /datasets/ssv2/nips/frames_train
videos_to_process: 5000
first_video: 102593 | last_video: 109156
2026-04-26 15:54:29.059868: E external/local_xla/xla/stream_executor/cuda/cuda_dnn.cc:9261] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
2026-04-26 15:54:29.059916: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:607] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
2026-04-26 15:54:29.060779: E external/local_xla/xla/stream_executor/cuda/cuda_blas.cc:1515] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
AttributeError: 'MessageFactory' object has no attribute 'GetPrototype'
AttributeError: 'MessageFactory' object has no attribute 'GetPrototype'
AttributeError: 'MessageFactory' object has no attribute 'GetPrototype'
AttributeError: 'MessageFactory' object has no attribute 'GetPrototype'
2026-04-26 15:54:30.185481: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Could not find TensorRT
AttributeError: 'MessageFactory' object has no attribute 'GetPrototype'
[1/5000] Wrote video_id=102593 | split=train | frames=44 | time=23.03s
[350/5000] Wrote video_id=103041 | split=train | frames=63 | time=17.83s
[351/5000] Wrote video_id=103042 | split=train | frames=45 | time=11.73s
[352/5000] Wrote video_id=103044 | split=train | frames=55 | time=14.05s
[353/5000] Wrote video_id=103046 | split=train | frames=33 | time=7.49s
[354/5000] Wrote video_id=103047 | split=train | frames=25 | time=6.91s
[355/5000] Wrote video_id=103048 | split=train | frames=48 | time=12.19s
[356/5000] Wrote video_id=103049 | split=train | frames=43 | time=10.34s
[357/5000] Wrote video_id=103050 | split=train | frames=31 | time=7.00s
[358/5000] Wrote video_id=103051 | split=train | frames=32 | time=9.05s
[359/5000] Wrote video_id=103053 | split=train | frames=45 | time=12.10s
[360/5000] Wrote video_id=103054 | split=train | frames=42 | time=11.16s
[361/5000] Wrote video_id=103056 | split=train | frames=36 | time=8.86s
[362/5000] Wrote video_id=103057 | split=train | frames=30 | time=8.42s
[363/5000] Wrote video_id=103058 | split=train | frames=38 | time=10.25s
[364/5000] Wrote video_id=103059 | split=train | frames=60 | time=15.65s
[365/5000] Wrote video_id=103060 | split=train | frames=64 | time=16.60s
[366/5000] Wrote video_id=103061 | split=train | frames=59 | time=16.71s
[367/5000] Wrote video_id=103062 | split=train | frames=68 | time=18.34s
[368/5000] Wrote video_id=103063 | split=train | frames=61 | time=15.10s
[369/5000] Wrote video_id=103065 | split=train | frames=44 | time=11.14s
[370/5000] Wrote video_id=103067 | split=train | frames=45 | time=12.84s
[371/5000] Wrote video_id=103068 | split=train | frames=33 | time=8.75s
[372/5000] Wrote video_id=103069 | split=train | frames=57 | time=16.18s
[373/5000] Wrote video_id=103073 | split=train | frames=33 | time=8.72s
[374/5000] Wrote video_id=103074 | split=train | frames=65 | time=16.79s
[375/5000] Wrote video_id=103075 | split=train | frames=30 | time=7.84s
[376/5000] Wrote video_id=103076 | split=train | frames=31 | time=8.56s
[377/5000] Wrote video_id=103078 | split=train | frames=39 | time=10.23s
[378/5000] Wrote video_id=103080 | split=train | frames=63 | time=17.45s
[379/5000] Wrote video_id=103081 | split=train | frames=61 | time=17.34s
[380/5000] Wrote video_id=103082 | split=train | frames=31 | time=8.83s
[381/5000] Wrote video_id=103083 | split=train | frames=44 | time=10.47s
[382/5000] Wrote video_id=103084 | split=train | frames=44 | time=11.14s
[383/5000] Wrote video_id=103085 | split=train | frames=63 | time=17.04s
[384/5000] Wrote video_id=103086 | split=train | frames=43 | time=11.60s
[385/5000] Wrote video_id=103087 | split=train | frames=62 | time=15.15s
[386/5000] Wrote video_id=103088 | split=train | frames=32 | time=8.82s
[387/5000] Wrote video_id=103089 | split=train | frames=70 | time=14.58s
[388/5000] Wrote video_id=103090 | split=train | frames=70 | time=16.10s
[389/5000] Wrote video_id=103092 | split=train | frames=55 | time=15.59s
[390/5000] Wrote video_id=103093 | split=train | frames=47 | time=11.15s
[391/5000] Wrote video_id=103094 | split=train | frames=42 | time=9.20s
[392/5000] Wrote video_id=103096 | split=train | frames=30 | time=7.99s
[393/5000] Wrote video_id=103097 | split=train | frames=49 | time=12.49s
[394/5000] Wrote video_id=103098 | split=train | frames=48 | time=13.10s
[395/5000] Wrote video_id=103099 | split=train | frames=55 | time=13.79s
[396/5000] Wrote video_id=103101 | split=train | frames=50 | time=13.87s
[397/5000] Wrote video_id=103103 | split=train | frames=49 | time=10.24s
[398/5000] Wrote video_id=103104 | split=train | frames=59 | time=14.69s
[399/5000] Wrote video_id=103105 | split=train | frames=68 | time=17.12s
[400/5000] Wrote video_id=103106 | split=train | frames=43 | time=10.56s
[401/5000] Wrote video_id=103108 | split=train | frames=62 | time=15.08s
[402/5000] Wrote video_id=103110 | split=train | frames=22 | time=5.35s
[403/5000] Wrote video_id=103111 | split=train | frames=43 | time=11.01s
[404/5000] Wrote video_id=103112 | split=train | frames=42 | time=10.10s
[405/5000] Wrote video_id=103113 | split=train | frames=33 | time=7.95s
[406/5000] Wrote video_id=103114 | split=train | frames=35 | time=9.80s
[407/5000] Wrote video_id=103115 | split=train | frames=18 | time=4.14s
[408/5000] Wrote video_id=103116 | split=train | frames=40 | time=11.07s
[409/5000] Wrote video_id=103117 | split=train | frames=27 | time=5.63s
[410/5000] Wrote video_id=103118 | split=train | frames=60 | time=12.38s
[411/5000] Wrote video_id=103121 | split=train | frames=68 | time=17.96s
[412/5000] Wrote video_id=103122 | split=train | frames=44 | time=12.30s
[413/5000] Wrote video_id=103124 | split=train | frames=36 | time=9.72s
[414/5000] Wrote video_id=103128 | split=train | frames=44 | time=12.44s
[415/5000] Wrote video_id=103129 | split=train | frames=26 | time=5.40s
[416/5000] Wrote video_id=103130 | split=train | frames=45 | time=11.71s
[417/5000] Wrote video_id=103131 | split=train | frames=37 | time=9.71s
[418/5000] Wrote video_id=103132 | split=train | frames=50 | time=14.00s
[419/5000] Wrote video_id=103133 | split=train | frames=35 | time=9.90s
[420/5000] Wrote video_id=103134 | split=train | frames=47 | time=12.52s
[421/5000] Wrote video_id=103135 | split=train | frames=30 | time=8.07s
[422/5000] Wrote video_id=103137 | split=train | frames=60 | time=16.27s
[423/5000] Wrote video_id=103138 | split=train | frames=38 | time=9.42s
[424/5000] Wrote video_id=103139 | split=train | frames=48 | time=12.96s
[425/5000] Wrote video_id=103140 | split=train | frames=53 | time=14.57s
[426/5000] Wrote video_id=103141 | split=train | frames=35 | time=9.88s
[427/5000] Wrote video_id=103143 | split=train | frames=48 | time=12.89s
[428/5000] Wrote video_id=103144 | split=train | frames=35 | time=9.79s
[429/5000] Wrote video_id=103146 | split=train | frames=36 | time=8.88s
[430/5000] Wrote video_id=103147 | split=train | frames=34 | time=7.18s
[431/5000] Wrote video_id=103149 | split=train | frames=38 | time=9.48s
[432/5000] Wrote video_id=103150 | split=train | frames=43 | time=11.79s
[433/5000] Wrote video_id=103154 | split=train | frames=29 | time=6.74s
[434/5000] Wrote video_id=103156 | split=train | frames=55 | time=14.74s
[435/5000] Wrote video_id=103157 | split=train | frames=36 | time=9.70s
[436/5000] Wrote video_id=103158 | split=train | frames=33 | time=8.46s
[437/5000] Wrote video_id=103159 | split=train | frames=18 | time=5.07s
[438/5000] Wrote video_id=103160 | split=train | frames=21 | time=5.92s
[439/5000] Wrote video_id=103162 | split=train | frames=49 | time=12.99s
[440/5000] Wrote video_id=103163 | split=train | frames=58 | time=15.97s
[441/5000] Wrote video_id=103164 | split=train | frames=19 | time=4.54s
[442/5000] Wrote video_id=103165 | split=train | frames=40 | time=8.44s
[443/5000] Wrote video_id=103166 | split=train | frames=26 | time=6.68s
[444/5000] Wrote video_id=103167 | split=train | frames=22 | time=5.19s
[445/5000] Wrote video_id=103168 | split=train | frames=44 | time=9.98s
[446/5000] Wrote video_id=103169 | split=train | frames=38 | time=9.95s
[447/5000] Wrote video_id=103170 | split=train | frames=57 | time=15.96s
[448/5000] Wrote video_id=103171 | split=train | frames=33 | time=9.06s
[449/5000] Wrote video_id=103172 | split=train | frames=44 | time=11.18s
[450/5000] Wrote video_id=103173 | split=train | frames=59 | time=14.58s
[451/5000] Wrote video_id=103174 | split=train | frames=49 | time=12.41s
[452/5000] Wrote video_id=103175 | split=train | frames=49 | time=13.92s
[453/5000] Wrote video_id=103176 | split=train | frames=35 | time=8.37s
[454/5000] Wrote video_id=103178 | split=train | frames=62 | time=14.40s
[455/5000] Wrote video_id=103179 | split=train | frames=51 | time=14.48s
[456/5000] Wrote video_id=103180 | split=train | frames=32 | time=8.29s
[457/5000] Wrote video_id=103181 | split=train | frames=53 | time=14.59s
[458/5000] Wrote video_id=103184 | split=train | frames=48 | time=13.51s
[459/5000] Wrote video_id=103185 | split=train | frames=43 | time=10.19s
[460/5000] Wrote video_id=103186 | split=train | frames=61 | time=16.77s
[461/5000] Wrote video_id=103187 | split=train | frames=50 | time=14.06s
[462/5000] Wrote video_id=103188 | split=train | frames=46 | time=11.63s
[463/5000] Wrote video_id=103191 | split=train | frames=28 | time=6.98s
[464/5000] Wrote video_id=103192 | split=train | frames=22 | time=5.74s
[465/5000] Wrote video_id=103194 | split=train | frames=69 | time=19.03s
[466/5000] Wrote video_id=103196 | split=train | frames=24 | time=6.72s
[467/5000] Wrote video_id=103197 | split=train | frames=52 | time=12.74s
[468/5000] Wrote video_id=103199 | split=train | frames=57 | time=15.77s
[469/5000] Wrote video_id=103200 | split=train | frames=34 | time=7.19s
[470/5000] Wrote video_id=103202 | split=train | frames=33 | time=8.98s
[471/5000] Wrote video_id=103206 | split=train | frames=51 | time=10.97s
[472/5000] Wrote video_id=103207 | split=train | frames=43 | time=11.75s
[473/5000] Wrote video_id=103208 | split=train | frames=34 | time=9.63s
[474/5000] Wrote video_id=103209 | split=train | frames=61 | time=16.33s
[475/5000] Wrote video_id=103210 | split=train | frames=35 | time=9.59s
[476/5000] Wrote video_id=103212 | split=train | frames=56 | time=15.14s
[477/5000] Wrote video_id=103214 | split=train | frames=47 | time=12.38s
[478/5000] Wrote video_id=103215 | split=train | frames=51 | time=13.78s
[479/5000] Wrote video_id=103216 | split=train | frames=51 | time=12.91s
[480/5000] Wrote video_id=103217 | split=train | frames=25 | time=6.38s
[481/5000] Wrote video_id=103218 | split=train | frames=40 | time=9.80s
[482/5000] Wrote video_id=103219 | split=train | frames=59 | time=16.17s
[483/5000] Wrote video_id=103220 | split=train | frames=51 | time=12.09s
[484/5000] Wrote video_id=103221 | split=train | frames=60 | time=16.74s
[485/5000] Wrote video_id=103222 | split=train | frames=57 | time=11.95s
[486/5000] Wrote video_id=103223 | split=train | frames=59 | time=14.80s
[487/5000] Wrote video_id=103224 | split=train | frames=40 | time=9.38s
[488/5000] Wrote video_id=103226 | split=train | frames=48 | time=13.59s
[489/5000] Wrote video_id=103228 | split=train | frames=50 | time=14.18s
[490/5000] Wrote video_id=103230 | split=train | frames=47 | time=12.91s
[491/5000] Wrote video_id=103231 | split=train | frames=33 | time=7.02s
[492/5000] Wrote video_id=103232 | split=train | frames=38 | time=10.35s
[493/5000] Wrote video_id=103233 | split=train | frames=41 | time=9.78s
[494/5000] Wrote video_id=103234 | split=train | frames=42 | time=10.32s
[495/5000] Wrote video_id=103235 | split=train | frames=43 | time=9.49s
[496/5000] Wrote video_id=103236 | split=train | frames=46 | time=12.99s
[497/5000] Wrote video_id=103237 | split=train | frames=26 | time=6.77s
[498/5000] Wrote video_id=103238 | split=train | frames=46 | time=10.89s
[499/5000] Wrote video_id=103239 | split=train | frames=31 | time=8.08s
[500/5000] Wrote video_id=103240 | split=train | frames=23 | time=6.04s
[501/5000] Wrote video_id=103241 | split=train | frames=19 | time=4.88s
[502/5000] Wrote video_id=103245 | split=train | frames=47 | time=9.77s
[503/5000] Wrote video_id=103246 | split=train | frames=44 | time=11.77s
[504/5000] Wrote video_id=103247 | split=train | frames=40 | time=9.39s
[505/5000] Wrote video_id=103248 | split=train | frames=47 | time=12.31s
[506/5000] Wrote video_id=103249 | split=train | frames=34 | time=9.24s
[507/5000] Wrote video_id=103250 | split=train | frames=41 | time=10.85s
[508/5000] Wrote video_id=103251 | split=train | frames=35 | time=9.43s
[509/5000] Wrote video_id=103252 | split=train | frames=31 | time=8.46s
[510/5000] Wrote video_id=103253 | split=train | frames=40 | time=10.50s
[511/5000] Wrote video_id=103254 | split=train | frames=64 | time=18.14s
[512/5000] Wrote video_id=103257 | split=train | frames=38 | time=10.39s
[513/5000] Wrote video_id=103258 | split=train | frames=30 | time=7.56s
[514/5000] Wrote video_id=103259 | split=train | frames=63 | time=16.48s
[515/5000] Wrote video_id=103260 | split=train | frames=65 | time=18.36s
[516/5000] Wrote video_id=103261 | split=train | frames=14 | time=3.26s
[517/5000] Wrote video_id=103262 | split=train | frames=36 | time=9.23s
[518/5000] Wrote video_id=103263 | split=train | frames=46 | time=12.12s
[519/5000] Wrote video_id=103264 | split=train | frames=54 | time=11.86s
[520/5000] Wrote video_id=103265 | split=train | frames=46 | time=11.54s
[521/5000] Wrote video_id=103266 | split=train | frames=52 | time=14.00s
[522/5000] Wrote video_id=103268 | split=train | frames=43 | time=12.17s
[523/5000] Wrote video_id=103269 | split=train | frames=53 | time=12.43s
[524/5000] Wrote video_id=103270 | split=train | frames=32 | time=7.75s
[525/5000] Wrote video_id=103271 | split=train | frames=53 | time=13.86s
[526/5000] Wrote video_id=103272 | split=train | frames=32 | time=7.91s
[527/5000] Wrote video_id=103273 | split=train | frames=37 | time=10.31s
[528/5000] Wrote video_id=103274 | split=train | frames=17 | time=4.83s
[529/5000] Wrote video_id=103275 | split=train | frames=60 | time=13.86s
[530/5000] Wrote video_id=103276 | split=train | frames=45 | time=12.45s
[531/5000] Wrote video_id=103277 | split=train | frames=45 | time=12.20s
[532/5000] Wrote video_id=103280 | split=train | frames=48 | time=13.57s
[533/5000] Wrote video_id=103281 | split=train | frames=34 | time=9.18s
[534/5000] Wrote video_id=103282 | split=train | frames=66 | time=16.21s
[535/5000] Wrote video_id=103283 | split=train | frames=48 | time=11.38s
[536/5000] Wrote video_id=103285 | split=train | frames=53 | time=12.35s
[537/5000] Wrote video_id=103286 | split=train | frames=59 | time=14.79s
[538/5000] Wrote video_id=103287 | split=train | frames=25 | time=6.78s
[539/5000] Wrote video_id=103289 | split=train | frames=40 | time=8.37s
[540/5000] Wrote video_id=103290 | split=train | frames=56 | time=15.78s
[541/5000] Wrote video_id=103291 | split=train | frames=60 | time=15.54s
[542/5000] Wrote video_id=103293 | split=train | frames=43 | time=10.30s
[543/5000] Wrote video_id=103294 | split=train | frames=36 | time=10.14s
[544/5000] Wrote video_id=103295 | split=train | frames=63 | time=15.76s
[545/5000] Wrote video_id=103297 | split=train | frames=24 | time=6.14s
[546/5000] Wrote video_id=103298 | split=train | frames=57 | time=14.46s
[547/5000] Wrote video_id=103299 | split=train | frames=35 | time=7.88s
[548/5000] Wrote video_id=103300 | split=train | frames=54 | time=13.81s
[549/5000] Wrote video_id=103301 | split=train | frames=69 | time=19.12s
